#Frame          test2   test2[Max]
     881      16.3361      36.4876
     882      16.3191      36.4616
     883      16.3293      36.0543
     884      16.3626      37.0758
     885      16.3157      36.4520
     886      16.2880      36.1879
     887      16.3358      36.1454
     888      16.3179      36.7223
     889      16.3227      37.2438
     890      16.3423      37.0207
     891      16.2298      36.4944
     892      16.2886      36.6029
     893      16.3179      36.2993
     894      16.3093      36.1303
     895      16.3180      36.6428
     896      16.3307      36.8454
     897      16.3560      36.7625
     898      16.3453      36.3243
     899      16.3238      36.3713
     900      16.3292      37.0426
     901      16.3764      37.3316
     902      16.2970      36.9579
     903      16.3929      37.2075
     904      16.2017      35.7352
     905      16.3351      37.3781
     906      16.3555      37.0405
     907      16.3321      36.5691
     908      16.3547      36.0927
     909      16.3997      36.3584
     910      16.3274      36.3106
     911      16.3389      36.2313
     912      16.3904      37.1322
     913      16.4114      36.9902
     914      16.3608      36.4101
     915      16.2823      36.6832
     916      16.2960      37.0777
     917      16.4025      36.8487
     918      16.3468      36.9045
     919      16.1705      35.1857
     920      16.2159      35.1650
     921      16.2119      35.8375
     922      16.3906      37.0812
     923      16.3232      36.4744
     924      16.3301      36.3007
     925      16.3326      36.0922
     926      16.3335      36.2783
     927      16.3621      36.4217
     928      16.1886      35.4701
     929      16.3022      36.4160
     930      16.3167      36.4464
     931      16.2938      36.4963
     932      16.2476      36.7900
     933      16.2880      36.9967
     934      16.3013      36.2729
     935      16.3870      36.0683
     936      16.3905      36.3666
     937      16.2756      36.4277
     938      16.3533      36.5951
     939      16.2772      36.8886
     940      16.1873      36.3652
     941      16.1991      36.6092
     942      16.3468      36.5547
     943      16.3921      37.2399
     944      16.3278      36.5399
     945      16.3332      36.6219
     946      16.4023      36.8774
     947      16.3354      36.6234
     948      16.3301      36.8189
     949      16.3232      36.7867
     950      16.3207      36.5719
     951      16.2803      35.9104
     952      16.3047      36.7221
     953      16.3745      37.1303
     954      16.2394      36.5024
     955      16.4414      36.7282
     956      16.2300      36.4734
     957      16.4222      37.1404
     958      16.4500      36.8743
     959      16.2373      36.4138
     960      16.4332      36.8960
     961      16.3271      37.0639
     962      16.2108      36.0631
     963      16.2711      36.0647
     964      16.2442      36.0398
     965      16.4617      37.3349
     966      16.2304      36.1221
     967      16.2445      36.5631
     968      16.2775      36.1734
     969      16.4420      36.4570
     970      16.4177      36.4556
     971      16.3088      36.7011
     972      16.3439      36.5812
     973      16.2351      36.4476
     974      16.2582      36.4987
     975      16.2324      36.1345
     976      16.2707      36.0212
     977      16.2864      36.3105
     978      16.2590      35.8135
     979      16.2483      36.1707
     980      16.2638      35.6482
     981      16.2835      36.3833
     982      16.3517      37.0833
     983      16.2819      36.3312
     984      16.2331      36.5526
     985      16.2772      36.5123
     986      16.3272      35.2729
     987      16.2944      36.4985
     988      16.3014      36.6606
     989      16.2772      36.4559
     990      16.3608      34.7889
     991      16.2717      36.1193
     992      16.3032      36.7089
     993      16.2528      36.3252
     994      16.2018      36.2248
     995      16.2788      36.3125
     996      16.3107      36.6861
     997      16.4219      36.2483
     998      16.3590      35.8329
     999      16.2987      36.6539
    1000      16.3267      36.8203
    1001      16.2789      35.6217
    1002      16.2713      35.8266
    1003      16.4384      36.7389
    1004      16.2843      36.1451
    1005      16.3726      35.7077
    1006      16.3346      36.3150
    1007      16.3366      36.3783
    1008      16.3921      36.1805
    1009      16.3649      36.4502
    1010      16.3044      36.2397
    1011      16.3860      36.8754
    1012      16.2930      36.5266
    1013      16.2814      36.1766
    1014      16.2724      36.9890
    1015      16.3584      36.6996
    1016      16.4083      36.9256
    1017      16.4528      37.3373
    1018      16.3917      37.2607
    1019      16.2678      36.3031
    1020      16.2553      36.5366
    1021      16.4377      37.0987
    1022      16.4045      37.2428
    1023      16.4148      37.3927
    1024      16.3281      36.2452
    1025      16.3610      36.1971
    1026      16.3742      36.9847
    1027      16.3055      36.2362
    1028      16.3784      36.6094
    1029      16.2653      35.6543
    1030      16.2662      35.9449
    1031      16.2875      35.8246
