#Frame          test1   test1[Max]
    3136       7.9345      12.8567
    3137       7.8179      12.5011
    3138       7.9117      12.6802
    3139       7.7252      13.7835
    3140       7.9233      13.6118
    3141       7.7145      13.4822
    3142       7.7579      13.3449
    3143       7.8895      12.3066
    3144       7.7969      13.2792
    3145       7.7122      13.9044
    3146       7.8814      12.1556
    3147       7.7410      12.5320
    3148       7.8056      13.2719
    3149      35.7288      45.6697
    3150      36.5154      46.3548
    3151      35.6709      45.4167
    3152       7.8464      13.5650
    3153       7.4551      12.4276
    3154       7.6919      13.2147
    3155      35.9775      45.2750
    3156       7.7672      12.4501
    3157       7.8024      12.9765
    3158       7.7683      12.7376
    3159       7.9751      13.8557
    3160       7.7991      14.1056
    3161      36.0028      45.6752
    3162       7.9160      12.9927
    3163       7.7176      13.8046
    3164       7.6838      14.0227
    3165       7.9440      13.5006
    3166       7.6306      13.5515
    3167      36.6561      46.0294
    3168       7.8680      13.0629
    3169       7.7023      12.6607
    3170       7.8551      13.0818
    3171       7.7544      13.6431
    3172      35.7430      45.6428
    3173       8.0222      14.0819
    3174       7.9160      13.9271
    3175       7.7462      12.2548
    3176       7.7328      13.4667
    3177       7.8504      13.4074
    3178       7.7627      12.4161
    3179       7.7531      13.5597
    3180       7.9667      13.5926
    3181       7.5346      13.2737
    3182       7.7559      13.4805
    3183      37.1730      45.2148
    3184       7.7877      13.4457
    3185      37.3045      45.4029
    3186       7.5249      12.5941
    3187       8.1025      14.3765
    3188       8.2104      14.7437
    3189       7.5558      13.3170
    3190       7.4921      12.5354
    3191      34.5013      43.6883
    3192       7.6722      13.3519
    3193       8.0174      14.3777
    3194       7.5949      12.8495
    3195      34.6608      43.9911
    3196       7.7061      13.4839
    3197      34.6943      44.2995
    3198       7.9453      13.6385
    3199      34.7188      44.0913
    3200       7.5851      13.0700
    3201       7.6278      13.2189
    3202       7.6265      13.0870
    3203      34.6410      44.1906
    3204       7.5532      12.2147
    3205       7.5026      13.0094
    3206       7.9137      12.9512
    3207      34.6144      45.3666
    3208       7.5085      12.1470
    3209       7.8372      12.9908
    3210       7.5383      12.3830
    3211      34.7151      43.9761
    3212       7.6424      13.0911
    3213       7.5866      12.5345
    3214       7.6441      12.4312
    3215       7.6966      12.3764
    3216      35.8028      48.8707
    3217       7.4542      12.5626
    3218      41.9662      55.0518
    3219      42.0702      55.0411
    3220       8.1261      14.9753
    3221       7.9451      12.1982
    3222       7.4531      12.4599
    3223       7.7436      13.4815
    3224       7.5857      12.0907
    3225       7.6538      13.4260
    3226       8.1259      15.0975
    3227       7.7229      13.0182
    3228      34.5028      45.9505
    3229       7.4369      12.4466
    3230       7.7113      12.3942
    3231       7.6713      13.2678
    3232       7.6777      12.0627
    3233       7.9208      13.1823
    3234       7.6272      12.7607
    3235       7.6067      12.3074
    3236       7.5724      11.9906
    3237       7.7881      12.9651
    3238       7.5119      11.6111
    3239       7.7777      13.1174
    3240       7.6273      12.8781
    3241       7.8482      13.1022
    3242       8.2034      14.8544
    3243      35.9944      49.1444
    3244       7.7768      12.1942
    3245       7.6045      13.1130
    3246       8.0815      13.9054
    3247       7.9830      13.6724
    3248       7.4638      11.5315
    3249       7.5546      11.8793
    3250       7.6005      11.8410
    3251       7.5612      12.5560
    3252      37.4956      46.4794
    3253       7.8821      13.5103
    3254      37.4914      46.3596
    3255       7.6543      12.5677
    3256       7.9024      13.3446
    3257       7.8241      14.1991
    3258      34.6580      46.1345
    3259       8.2029      14.2114
    3260       7.7999      12.1312
    3261       8.3703      14.7923
    3262       7.7311      14.1995
    3263       8.2305      14.2342
    3264       7.8846      13.0817
    3265       7.7532      13.8024
    3266      35.4464      45.7064
    3267       7.5388      12.8953
    3268       7.5043      12.1706
    3269       8.1627      14.5875
    3270       7.6679      12.2043
    3271       7.6168      12.0930
    3272       7.5099      12.9861
    3273       7.7828      13.2157
    3274       7.6450      12.4591
    3275       7.5105      13.1200
    3276       7.8529      13.3535
    3277       7.5117      13.4861
    3278       7.8016      13.7568
    3279       7.7803      12.6461
    3280       7.6596      13.3932
    3281       7.5606      12.8666
    3282       7.6065      12.9284
    3283       7.9430      13.4582
    3284       7.8102      12.9294
    3285       7.4967      12.7832
    3286       8.2814      15.2894
    3287       7.5698      13.2553
    3288       7.4193      11.7502
    3289       7.4962      12.8050
    3290       7.7339      13.9900
    3291       7.6102      12.8479
    3292       7.4749      12.8384
    3293       7.5780      13.3220
    3294       7.7235      13.8665
    3295       7.5148      12.7581
    3296      36.0508      47.5237
    3297       7.5235      12.7032
    3298       7.8001      13.6960
    3299       7.8357      14.6497
    3300       7.8678      13.2230
    3301       7.6408      12.7712
    3302       7.6576      13.5120
    3303       7.7003      12.6244
    3304       7.8735      12.4647
    3305       7.4743      12.5426
    3306       7.4924      12.3574
    3307       7.5213      12.1716
    3308       7.9541      12.8195
    3309       7.5180      11.6778
    3310       7.5436      11.9220
    3311       7.8711      13.3140
    3312       7.9120      13.1274
    3313       7.9128      12.7558
    3314      37.0105      46.3402
    3315      42.7661      53.9715
    3316       7.8810      13.1785
    3317       7.8964      13.0531
    3318       7.5151      12.8745
    3319       7.6590      12.6878
    3320       7.6361      12.4899
    3321       7.6813      12.5254
    3322       7.5656      13.1727
    3323       7.7536      12.7671
    3324       7.8329      12.4283
    3325      41.8336      53.5159
    3326      41.6941      53.8258
    3327       8.0821      14.4944
    3328       7.5629      12.6359
    3329       7.8747      13.0966
    3330      41.6141      53.3755
    3331      41.6062      54.0499
    3332      37.3385      45.8994
    3333       7.6407      12.4934
    3334      37.3940      45.7566
    3335       7.5951      12.3460
    3336       7.5194      11.9167
    3337      37.4210      46.2556
    3338      37.3488      46.1063
    3339       7.5702      14.1536
    3340       7.5704      12.1695
    3341      37.4311      45.8714
    3342      42.3359      52.5140
    3343       8.1067      14.6170
    3344       7.4637      13.3906
    3345       7.5819      12.4757
    3346       8.0418      14.8630
    3347       7.8198      12.9750
    3348       7.6744      12.2208
    3349       7.6722      13.2172
    3350       8.1446      14.5655
    3351       7.7037      12.3368
    3352       8.0745      14.7615
    3353       7.7925      12.7475
    3354       7.6512      12.2982
    3355       8.1189      14.9941
    3356       8.0814      14.8438
    3357       7.7916      13.7571
    3358       7.6523      12.2928
    3359       7.7105      12.8656
    3360      41.8760      52.6799
    3361       7.6121      12.1836
    3362       8.0335      14.2979
    3363       7.5257      12.2025
    3364       7.6924      12.1062
    3365       7.4849      13.5550
    3366       7.7459      14.0405
    3367       7.7099      12.3739
    3368       8.0543      13.9053
    3369       7.8359      13.6514
    3370       7.9227      13.8291
    3371       7.6989      11.9767
    3372       7.6778      12.9650
    3373       7.5918      12.0088
    3374       7.6235      12.5157
    3375       7.5192      12.7012
    3376       7.5984      12.0143
    3377       7.8710      13.8427
    3378       7.6210      12.4836
    3379       7.9485      13.6306
    3380       7.9117      13.5535
    3381       7.5746      12.6828
    3382       7.6823      13.0577
    3383       7.6390      13.0029
    3384       7.6661      12.7549
    3385       7.5775      12.8635
    3386       7.7926      13.3854
    3387       7.5319      12.6495
    3388       7.5655      12.3334
    3389       7.5748      12.5801
    3390       7.9490      13.3665
    3391       7.6474      12.5945
    3392       7.6156      12.6819
    3393       7.5202      12.4249
    3394       7.6177      11.8485
    3395       7.7908      12.7756
    3396       7.7469      12.8679
    3397       7.8164      12.8694
    3398       7.5079      11.9995
    3399       7.8691      12.3224
    3400       7.4574      12.9998
    3401       7.8563      12.4443
    3402       7.8477      13.4265
    3403       7.8801      13.3198
    3404       7.5776      12.5842
    3405       7.7214      13.1254
    3406       7.9025      12.7820
    3407       7.7822      13.1485
    3408      36.2207      46.1907
    3409       7.8028      13.0705
    3410      36.2310      46.5392
    3411       7.6192      12.9005
    3412       7.7436      12.7080
    3413       8.0327      13.2551
    3414       7.8074      13.6587
    3415      36.3327      46.6256
    3416       8.0335      13.8691
    3417       7.9557      13.8725
    3418       7.8530      13.2198
    3419       7.8905      13.6135
    3420      36.3727      46.5764
    3421       7.5883      12.2511
    3422      36.0225      46.1930
    3423      36.1042      46.3839
    3424       7.6870      12.5988
    3425       7.9574      13.1038
    3426       7.8237      13.6378
    3427      36.2002      46.7266
    3428       7.9342      13.0901
    3429       7.7062      12.3691
    3430       7.7865      12.7391
    3431      36.1612      46.2483
    3432       7.8818      12.5768
    3433      36.1367      46.4119
    3434       7.7926      12.3959
    3435      35.7723      45.1230
    3436       7.5753      12.4046
    3437       7.7898      13.0480
    3438       7.5340      12.2070
    3439       7.8916      13.5208
    3440       7.6166      12.0137
    3441      35.9144      46.1769
    3442      35.8510      46.0708
    3443       7.8945      13.8002
    3444       7.8671      13.1915
    3445       7.8327      13.8751
    3446       7.6526      13.4506
    3447       7.8114      13.4768
    3448       7.7085      12.5964
    3449       7.9145      13.0884
    3450      36.4139      46.8663
    3451       7.8194      12.3147
    3452       7.8476      13.1061
    3453       7.8498      13.4418
    3454       7.6371      12.3456
    3455       7.7056      12.8434
    3456       7.7470      12.0825
    3457       7.7834      13.4640
    3458      35.7870      45.2450
    3459       7.8310      13.4906
    3460       7.9465      13.9256
    3461       7.8048      13.8396
    3462       7.7744      13.2574
    3463       7.9651      14.0565
    3464       7.4716      12.3171
    3465       7.9097      13.9650
    3466       7.5699      12.4418
    3467      36.2301      45.8405
    3468       7.9826      12.6773
    3469       7.8575      13.4055
    3470       7.9040      13.4149
    3471       7.8003      13.4506
    3472       7.8616      14.0252
    3473       7.5113      12.8166
    3474       7.8279      13.7107
    3475      36.0408      45.5688
    3476       7.9353      13.5394
    3477       7.5132      12.4053
    3478       7.6256      12.2909
    3479       7.6003      12.0473
    3480      36.4085      46.9307
    3481       7.6700      12.4734
    3482       7.5850      11.8188
    3483       7.9410      13.8952
    3484       7.9022      13.5650
    3485       7.9182      13.4519
    3486       7.7368      12.9047
    3487       7.6324      12.2900
    3488       7.5665      12.3535
    3489       7.7763      13.0446
    3490       7.5506      12.3917
    3491       7.7885      13.4597
    3492       7.9815      13.6008
    3493       7.6908      12.7538
    3494       7.5920      12.3695
    3495       7.8969      13.0602
    3496       7.6631      12.6941
    3497       7.5734      12.7544
    3498       7.8716      12.8976
    3499       7.3898      12.2346
    3500       7.6788      12.2844
    3501       7.9134      12.5827
    3502       7.5894      12.5207
    3503       7.6235      12.2325
    3504       7.5624      12.2756
    3505       7.6363      12.4359
    3506       7.5232      12.5320
    3507       7.7776      12.5487
    3508       7.9004      13.5821
    3509       7.7432      12.6754
    3510       7.8263      13.1238
    3511       7.9514      13.7058
    3512      34.4267      44.0914
    3513       7.7637      13.1006
    3514       7.9255      13.6154
    3515       7.7941      13.3107
    3516      36.1790      45.7218
    3517       7.5974      12.2457
    3518       7.7644      12.5721
    3519      42.5333      53.4903
    3520       7.7115      12.8703
    3521       7.5995      12.9324
    3522      42.5130      54.0500
    3523      36.2727      46.3596
    3524       7.6174      12.5510
    3525       8.0044      13.1024
    3526       7.9540      13.5500
    3527       7.7070      12.0240
    3528      36.4755      46.4502
    3529       7.7714      12.8838
    3530      42.5945      53.1792
    3531       7.7719      12.2301
    3532       7.8662      12.4306
    3533      42.4959      53.3687
    3534       7.7165      12.2828
    3535       7.7002      11.8680
    3536       7.9058      12.7339
    3537       7.9119      12.4140
    3538       7.7128      12.4575
    3539       7.9080      13.0806
    3540       7.5919      12.1585
    3541       7.5090      12.5395
    3542       7.9169      13.1498
    3543       7.8194      12.8360
    3544       7.6832      12.8904
    3545       7.9800      13.3536
    3546       7.9373      13.5551
    3547       7.8196      13.7767
    3548       7.6657      12.6204
    3549       7.9048      13.7604
    3550       7.8504      13.6573
    3551       7.8215      12.8160
    3552       7.5352      12.2697
    3553       7.6489      12.6474
    3554       7.9465      12.8647
    3555       7.6797      13.5232
    3556       7.5798      13.4352
    3557       7.6155      12.2658
    3558       7.7686      12.9939
    3559       7.8844      13.3079
    3560       7.8204      12.8982
    3561       7.8358      13.6417
    3562       7.8061      12.6914
    3563       7.8356      13.3377
    3564       7.7870      12.2700
    3565       7.6584      11.9045
    3566       7.8979      12.3707
    3567       7.8267      12.9397
    3568       7.6683      12.6780
    3569       7.8827      13.1334
    3570      36.4879      47.8596
    3571       7.7562      12.5918
    3572      36.3584      47.6241
    3573       7.8340      13.2574
    3574       7.7848      12.2732
    3575       7.7420      12.6452
    3576       7.5884      12.8571
    3577       7.6803      12.5824
    3578       7.7953      12.9619
    3579       7.8760      13.2700
    3580       7.6730      13.5237
    3581       7.7368      12.0678
    3582       7.8746      13.1452
    3583       7.6913      13.1331
    3584       7.5797      12.4912
    3585      40.9258      48.3286
    3586       7.6255      12.1445
    3587       7.7583      13.3534
    3588       7.7617      13.3654
    3589       7.8035      13.5139
    3590       7.6797      13.0200
    3591       7.8164      12.5888
    3592       7.8421      13.1504
    3593       7.7283      13.3757
    3594       7.7679      13.8260
    3595       7.6500      12.7292
    3596       7.6830      12.8157
    3597       7.7865      12.9207
    3598       7.6448      12.3113
    3599       7.7769      12.4503
    3600       7.6976      12.6473
    3601       7.5745      12.2047
    3602       7.8902      13.1140
    3603       7.9207      12.8352
    3604       7.6584      12.4089
    3605       7.6336      12.9879
    3606       7.6621      12.9341
    3607      36.3800      49.4981
    3608       7.6644      12.7989
    3609       7.7926      13.0197
    3610       7.7170      12.8601
    3611       7.9385      13.4348
    3612       7.6073      12.7280
    3613       7.5971      12.5976
    3614       7.9960      13.1988
    3615       7.8800      13.0102
    3616       7.7743      12.7976
    3617       7.8752      12.7613
    3618       8.0481      13.2349
    3619       7.5079      13.0656
    3620       7.6649      11.6538
    3621       7.6447      11.6853
    3622       7.8176      12.6003
    3623       7.5421      12.4548
    3624       7.8047      13.5109
    3625       7.6462      11.9581
    3626       7.6838      12.5490
    3627       7.7043      12.2628
    3628       7.6776      12.6978
    3629       7.6141      12.5314
    3630       7.6953      12.4664
    3631       7.6430      12.5054
    3632       7.3978      13.0782
    3633       7.5760      12.8549
    3634       7.5094      13.1789
    3635      35.5463      48.1869
    3636       7.5944      11.7073
    3637       7.4912      12.8923
    3638       7.6369      13.0579
    3639       7.6358      12.9781
    3640       7.7284      12.2016
    3641       7.5791      12.6810
    3642       7.5565      12.2041
    3643       7.7838      12.2198
    3644       7.7953      12.2338
    3645       7.5959      12.8628
    3646       7.5687      12.8775
    3647       7.5727      12.9917
    3648       7.5823      12.2941
    3649       7.8523      12.0554
    3650       7.7188      12.1152
    3651       7.5457      12.7618
    3652       7.7663      12.5941
    3653       7.7120      12.4235
    3654       7.6630      12.6049
    3655       7.4973      12.9982
    3656       7.5835      13.0388
    3657       7.5441      12.8287
    3658       7.5971      13.0686
    3659       7.6349      12.4582
    3660       7.6092      12.5075
    3661       7.7689      12.6988
    3662       7.7880      12.1477
    3663       7.8285      13.1774
    3664       7.7121      11.9421
    3665       7.7229      12.1442
    3666       7.6184      12.3265
    3667       7.7836      13.6294
    3668       7.7313      12.5322
    3669       7.5012      12.5636
    3670       7.5898      12.8442
    3671       7.6301      12.4455
    3672       7.7766      12.9896
    3673       7.6938      12.2395
    3674       7.6106      13.0070
    3675       7.5546      13.4377
    3676       7.8641      13.5485
    3677       7.7605      12.3184
    3678       7.8162      13.1769
    3679       7.6581      12.2088
    3680       7.4842      12.1026
    3681       7.8740      13.5059
    3682       7.7947      12.0522
    3683       7.7562      12.2595
    3684       7.7295      11.9230
    3685       7.7312      11.7837
    3686       7.7007      11.9674
    3687       7.8845      12.9586
    3688       7.6669      13.0425
    3689       7.6991      12.3123
    3690       7.7741      12.6895
    3691       7.6412      13.1893
    3692       7.7206      12.5061
    3693       8.0001      13.0696
    3694       7.7517      11.8266
    3695       7.6443      13.6398
    3696       7.9049      13.0065
    3697       7.8526      12.5501
    3698       7.8321      12.7829
    3699       7.9073      13.4917
    3700       7.9153      13.1158
    3701      35.2485      46.9338
    3702      35.1982      46.7455
    3703      35.4122      46.9069
    3704      35.5071      46.9725
    3705       7.7450      13.8824
    3706      36.1561      46.8498
    3707       7.7011      12.0036
    3708      35.2706      46.8707
    3709       7.6762      12.5613
    3710       7.7572      12.5824
    3711       7.7675      12.7023
    3712      35.3980      46.7304
    3713      35.3170      46.7338
    3714       7.6077      12.2368
    3715       7.6823      12.1820
    3716       7.4223      13.1472
    3717      35.3434      46.9942
    3718       7.4847      12.2163
    3719       7.7367      12.6215
    3720       7.3712      12.3444
    3721       7.6281      12.5767
    3722      35.4091      46.7825
    3723       7.7289      12.7427
    3724       7.7082      12.8984
    3725       7.8069      12.8512
    3726       7.6978      12.8221
    3727      39.7421      52.2269
    3728      39.6199      52.2183
    3729       7.5901      12.6187
    3730       7.7374      12.3594
    3731      35.4072      46.8820
    3732      39.5106      52.0659
    3733       7.5682      12.3998
    3734       7.8107      12.1139
    3735       7.5998      12.7341
    3736       7.6867      13.0812
    3737       7.6977      12.6975
    3738      35.3114      46.7613
    3739       7.7235      12.4346
    3740       7.7638      12.3770
    3741       7.7494      13.0076
    3742       7.6740      12.0654
    3743       7.8997      12.6762
    3744       7.7956      12.2494
    3745       7.6894      12.7615
    3746       7.8428      12.4435
    3747       7.5049      12.0211
    3748       7.7554      12.9472
    3749       7.7037      12.7688
    3750       7.8637      12.8173
    3751       7.8893      12.4018
    3752       7.5454      12.1163
    3753       7.4173      12.0315
    3754       7.6868      12.7410
    3755       7.7621      12.1525
    3756       7.9123      12.7825
    3757       7.7545      12.6407
    3758      34.1328      45.1688
    3759       7.6443      12.5063
    3760       7.8842      12.6913
    3761       7.8078      12.5216
    3762       7.4046      12.1765
    3763       7.8131      12.9349
    3764       7.9481      13.3907
    3765       7.8470      12.9426
    3766       7.5259      12.5589
    3767       8.0715      13.1865
    3768       7.8327      12.2169
    3769       7.7208      12.7236
    3770       7.6764      12.8639
    3771       7.6659      12.2672
    3772       7.6289      12.5457
    3773       7.7430      13.3864
    3774       7.8614      12.7915
    3775       7.8746      13.0042
    3776       7.6327      13.4587
    3777       7.8840      12.9245
    3778       7.8872      12.8556
    3779       7.9487      13.1406
    3780       7.9074      13.3712
    3781       7.9667      13.3389
    3782       7.9103      13.1091
    3783       7.9105      12.6274
    3784       7.8227      13.0410
    3785       7.9284      12.8937
    3786      39.6591      52.3608
    3787       7.8850      13.1871
    3788       7.6854      13.5505
    3789       7.9545      12.8061
    3790       7.7650      13.0063
    3791       7.8130      13.2693
    3792       7.7878      13.8101
    3793       7.6739      12.8620
    3794       7.7066      12.9992
    3795       7.8578      13.5302
    3796       7.8873      12.7867
    3797       7.7068      13.6801
    3798       7.6212      13.1375
    3799      36.0885      47.6879
    3800       7.4176      12.0293
    3801      36.1190      47.5010
    3802       7.8971      12.8960
    3803       7.4716      12.1140
    3804       7.9632      13.1709
    3805       7.8763      12.9735
    3806       7.7495      12.7205
    3807      36.2106      47.2407
    3808      36.3359      47.6519
    3809       7.7312      12.9679
    3810       7.7328      13.0214
    3811       7.6940      13.0167
    3812       7.8679      12.9626
    3813       7.8911      13.2814
    3814      35.7169      46.5511
    3815       7.4926      12.7925
    3816       7.4995      12.8666
    3817       7.8426      12.9129
    3818       7.7352      12.9065
    3819       7.5756      12.5303
    3820      35.1056      46.0621
    3821       7.8787      12.5402
    3822       7.7756      12.5408
    3823       8.0090      13.2380
    3824       7.5984      12.3667
    3825       7.9464      13.7203
    3826       7.7544      13.4887
    3827       7.8331      13.6364
    3828       7.5329      12.6330
    3829      35.2472      46.0753
    3830       8.0664      13.8449
    3831       7.7102      12.9322
    3832       7.7480      12.8903
    3833      35.2626      46.7405
    3834      35.4258      46.2114
    3835       7.8816      13.4845
    3836       7.5846      12.7060
    3837       7.8947      13.0936
    3838       7.7891      12.7716
    3839      35.3867      47.1583
    3840       7.8955      13.6025
    3841       7.8930      13.1068
    3842      35.2872      46.7903
    3843       7.7464      13.0749
    3844       7.7699      13.3430
    3845       8.0139      13.5366
    3846      39.3848      52.0086
    3847      39.3600      52.0941
    3848       8.1362      14.2192
    3849       7.8228      13.3957
    3850       7.5178      13.0657
    3851       7.4839      12.2789
    3852       7.8741      13.2501
    3853       7.9659      13.3965
    3854       7.5333      13.5864
    3855       7.8739      12.6868
    3856       7.7679      12.7780
    3857       7.8973      12.9986
    3858       7.8249      13.5076
    3859       7.6309      12.5769
    3860       7.8976      13.3983
    3861       7.7749      13.4353
    3862       7.8836      12.9844
    3863       8.0243      13.7537
    3864       7.8121      13.3494
    3865       7.5782      13.0253
    3866       7.7902      13.6680
    3867       7.6959      13.8096
    3868       7.9635      12.7813
    3869       8.0753      13.2455
    3870       7.9577      13.4512
    3871       7.6724      13.2037
    3872       7.8636      12.4484
    3873       7.9300      13.1898
    3874       7.9734      12.3331
    3875       7.8851      12.6543
    3876       7.9138      13.3930
    3877       7.9755      13.3612
    3878       7.8899      12.7727
    3879       7.9636      13.0668
    3880       7.9435      12.8835
    3881       7.7394      12.9631
    3882       7.7230      13.5314
    3883       7.6994      13.1337
    3884       7.8746      13.4636
    3885       7.9835      13.7498
    3886       7.5886      12.5734
    3887       7.9560      13.1957
    3888       7.8616      13.0350
    3889       7.8902      13.0877
    3890       7.3886      12.8113
    3891       7.4580      12.7644
    3892       8.0042      14.0353
    3893       7.5214      12.4352
    3894       7.4958      11.9928
    3895       7.4861      11.8575
    3896       7.4690      12.3384
    3897       7.8052      12.9083
    3898       7.4703      11.7625
    3899       7.8654      12.8499
    3900       7.7888      13.3426
    3901       8.0068      13.9783
    3902      36.5214      47.4737
    3903       7.5965      12.8911
    3904       7.9470      13.6633
    3905       7.7980      12.9276
    3906       7.6064      12.9832
    3907       7.5396      12.6382
    3908       7.6419      13.4582
    3909       7.7429      12.2065
    3910       7.8944      14.2716
    3911       7.7965      13.0647
    3912       7.8581      12.7346
    3913       7.5282      12.0859
    3914       7.7830      12.5485
    3915       7.9259      12.8098
    3916       7.7289      12.3993
    3917       7.5822      13.0100
    3918       7.7378      13.3686
    3919       7.7928      13.5731
    3920       7.6687      13.2297
    3921       7.6772      12.7888
    3922       7.8396      14.0209
    3923       7.6342      12.4192
    3924       7.6015      12.8176
    3925       7.7559      12.6142
    3926      36.6172      47.4798
    3927       7.5982      12.2211
    3928       7.7741      12.6657
    3929       7.4935      12.9514
    3930       7.7541      12.9097
    3931       7.6569      12.7599
    3932       7.7202      13.3057
    3933       7.7319      13.3041
    3934       7.8445      13.7196
    3935       7.9212      14.2328
    3936       8.0561      14.7249
    3937       7.6757      12.3843
    3938       7.5415      12.0201
    3939       7.9128      14.7109
    3940       8.0472      14.7737
    3941       7.9744      13.6936
    3942       8.1904      14.3216
    3943       7.7627      13.4833
    3944       7.6276      13.3600
    3945       7.7419      13.1674
    3946       7.8881      13.3361
    3947       7.6973      12.7967
    3948       7.8470      13.5937
    3949       7.6971      12.4476
    3950       7.8082      12.1065
    3951       7.9232      13.5104
    3952       7.6143      12.6629
    3953       7.9286      14.1668
    3954       7.6878      12.6163
    3955       7.8686      12.8085
    3956       7.9435      13.4860
    3957       8.0244      13.1403
    3958       7.5673      12.4707
    3959       7.9708      13.3533
    3960       7.6166      13.2103
    3961       7.6049      12.4367
    3962       7.5296      12.7152
    3963       7.8383      13.0521
    3964       7.9605      13.0699
    3965       7.6429      13.2369
    3966       7.7895      13.1963
    3967       7.9953      13.7611
    3968       7.9063      13.5058
    3969       7.5211      12.4971
    3970       7.8979      13.3638
    3971       7.8277      13.6328
    3972       7.8164      13.3311
    3973       7.9770      13.5731
    3974       7.9593      13.8674
    3975       8.0854      14.1109
    3976       7.7746      13.0374
    3977       8.1335      13.7425
    3978       8.2135      13.8038
    3979       7.8846      13.5752
    3980       7.7739      12.7509
    3981      35.5180      45.9823
    3982       7.6382      13.3575
    3983       7.6920      13.4954
    3984       7.7313      13.5589
    3985      35.8164      48.7086
    3986       7.9216      13.5464
    3987       7.7690      12.8073
    3988      42.0572      54.3925
    3989      36.0024      46.1739
    3990       7.6927      13.7498
    3991       7.8765      13.6198
    3992       7.7029      13.2695
    3993       7.6927      12.9336
    3994       7.8366      13.2948
    3995       7.8015      12.7779
    3996      40.9201      48.0709
    3997       7.4783      12.7200
    3998       7.7588      12.3880
    3999       7.9250      13.2432
    4000       7.8988      13.1921
    4001       7.8208      13.3331
    4002       7.6836      13.4536
    4003       8.0309      13.7948
    4004       7.6422      13.4786
    4005       7.9939      13.7543
    4006       7.6380      13.3088
    4007       7.7697      12.9225
    4008       7.6505      12.7882
    4009       7.8300      13.6221
    4010       7.9084      13.2919
    4011       7.5824      12.9621
    4012       7.7764      12.8768
    4013      35.7535      46.4079
    4014       7.8270      13.1418
    4015       7.7310      13.3386
    4016      36.0587      46.6227
    4017       7.9801      13.5881
    4018       7.8290      13.3746
    4019      35.9919      48.9268
    4020       7.6752      12.6516
    4021      35.8392      46.3689
    4022       7.7747      12.9390
    4023       7.8114      13.3083
    4024       7.6532      13.0689
    4025       8.1083      14.1609
    4026       8.1426      13.9996
    4027       7.9332      13.4972
    4028       7.9778      13.2191
    4029       7.6302      12.5336
    4030       7.3717      13.2632
    4031       7.5752      12.4242
    4032       7.9652      13.4690
    4033       7.6662      12.8877
    4034       7.6340      13.1880
    4035       7.5992      12.9941
    4036       7.7774      12.3922
    4037       7.7883      13.2596
    4038       7.6455      12.9702
    4039       8.0326      13.2324
    4040       7.9676      12.9492
    4041       7.6443      12.2101
    4042       7.7446      12.6627
    4043       8.0966      14.0110
    4044       7.8502      14.0377
    4045      35.8392      46.5047
    4046       7.9995      13.2468
    4047       7.7286      13.5780
    4048       8.0087      13.8279
    4049       7.5205      12.9784
    4050       7.8703      12.4874
    4051       8.0071      12.7136
    4052       7.4843      12.6659
    4053       7.9522      13.0818
    4054       7.9947      13.3187
    4055       8.0213      12.5755
    4056       7.5883      12.7323
    4057       7.6066      12.1862
    4058       7.8086      13.4401
    4059       7.5136      12.3533
    4060       7.6882      13.3145
    4061      35.4393      47.9721
    4062      35.5107      48.1271
    4063       7.7879      12.8288
    4064       7.4509      12.3936
    4065      35.4824      48.2809
    4066       8.0825      13.3750
    4067       8.0859      14.5308
    4068       8.0565      13.3737
    4069       7.5921      12.3412
    4070       8.1819      14.1394
    4071       7.5007      12.9327
    4072       7.7085      13.2365
    4073       7.9266      13.4605
    4074       7.5002      13.0913
    4075      35.8028      46.9044
    4076      42.3739      53.4856
    4077      35.7846      48.7697
    4078       7.4053      11.9008
    4079      35.7198      46.5043
    4080       7.5082      12.5068
    4081       7.4346      12.0984
    4082       8.2075      13.7211
    4083       7.6974      12.5574
    4084       8.1538      13.6734
    4085      42.4776      54.0567
    4086       7.5314      12.4722
    4087       7.6132      12.7828
    4088       7.6392      13.4704
    4089       7.5369      13.6078
    4090       7.4465      12.8168
    4091      35.8304      48.8896
    4092       7.9890      12.4885
    4093       7.7191      13.4298
    4094       7.9476      13.7248
    4095      35.8048      48.5802
    4096       7.5177      12.9172
    4097       7.4762      12.6765
    4098       7.4856      12.4454
    4099       7.5959      13.3256
    4100       7.9446      13.1908
    4101      36.8693      46.2511
    4102       7.8775      13.2377
    4103       7.7747      12.9035
    4104       7.9474      13.8456
    4105       7.8966      13.2035
    4106      36.7380      45.9586
    4107      36.8535      46.0727
    4108       7.6788      12.5096
    4109       7.5284      12.4624
    4110      36.4766      45.1801
    4111       7.8508      12.5784
    4112      34.9128      46.3231
    4113       8.0127      12.7742
    4114      35.7018      47.2466
    4115      36.7479      45.9895
    4116       7.9393      12.6716
    4117      36.4887      45.5084
    4118      36.4800      45.6346
    4119       7.9395      13.4693
    4120       7.5004      12.4119
    4121       7.5213      12.6707
    4122       7.6266      12.4238
    4123       7.5498      13.5243
    4124       7.5057      12.8076
    4125       7.7457      12.9527
    4126       7.4275      12.5166
    4127       7.8105      13.1159
    4128       7.6519      11.8995
    4129       7.5061      13.1663
    4130      39.1501      50.7935
    4131       7.4929      13.2313
    4132       7.4296      12.5820
    4133       7.8336      13.0656
