#Frame          test3   test3[Max]
    3041      15.4833      26.7885
    3042      15.5390      27.3806
    3043      15.5462      27.0320
    3044      15.5405      26.8725
    3045      15.5799      27.4315
    3046      15.5784      26.9426
    3047      15.5445      26.9534
    3048      15.5198      27.0667
    3049      15.5809      27.0903
    3050      15.5105      26.9465
    3051      15.5348      27.1046
    3052      15.5420      27.0259
    3053      15.5574      26.8984
    3054      15.4849      26.3406
    3055      15.5231      26.8078
    3056      15.5684      27.3136
    3057      15.5656      27.4591
    3058      15.5395      27.3347
    3059      15.5729      27.1234
    3060      15.5481      26.7751
    3061      15.6277      26.8987
    3062      15.5926      27.2869
    3063      15.6047      26.3827
    3064      15.5815      27.6393
    3065      15.6167      27.1806
    3066      15.6041      28.0535
    3067      15.6297      27.7488
    3068      15.5308      27.5641
    3069      15.6210      26.3718
    3070      15.5785      27.7613
    3071      15.6114      27.3871
    3072      15.5885      28.1931
    3073      15.5396      26.4069
    3074      15.5123      27.3834
    3075      15.5155      26.8454
    3076      15.5152      27.2101
    3077      15.4779      26.9504
    3078      15.6331      26.6347
    3079      15.4720      27.1073
    3080      15.5015      27.0606
    3081      15.5702      26.8374
    3082      15.4769      26.7494
    3083      15.5126      26.8435
    3084      15.5852      27.4258
    3085      15.5604      27.5992
    3086      15.5293      26.5777
    3087      15.5926      27.1690
    3088      15.4625      26.7054
    3089      15.5796      27.3366
    3090      15.6139      26.6241
    3091      15.4649      26.9059
    3092      15.5888      26.8265
    3093      15.5943      27.3281
    3094      15.4761      26.5911
    3095      15.4890      26.9930
    3096      15.5684      26.7050
    3097      15.5713      26.4011
    3098      15.5923      26.4872
    3099      15.6043      26.7751
    3100      15.5458      26.6740
    3101      15.5442      27.1833
    3102      15.5739      27.3833
    3103      15.5244      27.0966
    3104      15.5574      26.8335
    3105      15.5976      26.7708
    3106      15.5624      27.1814
    3107      15.6042      27.2222
    3108      15.5593      27.4730
    3109      15.6048      26.5354
    3110      15.5690      27.7930
    3111      15.5697      26.8756
    3112      15.5372      26.6279
    3113      15.5491      27.0445
    3114      15.6149      27.0816
    3115      15.6335      27.3549
    3116      15.6361      27.2380
    3117      15.5296      27.0273
    3118      15.5646      27.7341
    3119      15.5912      26.5578
    3120      15.5137      26.6712
    3121      15.5857      27.0073
    3122      15.6147      27.0149
    3123      15.6017      27.7032
    3124      15.5915      26.8251
    3125      15.6513      27.1719
    3126      15.5874      27.2643
    3127      15.5572      26.8728
    3128      15.6127      27.5462
    3129      15.5464      26.8946
    3130      15.5170      26.8012
    3131      15.5335      26.6517
    3132      15.5791      26.8146
    3133      15.5503      27.2271
    3134      15.6931      26.9569
    3135      15.5129      27.4272
    3136      15.6713      27.3857
    3137      15.5601      26.9025
    3138      15.5482      26.5232
    3139      15.5507      27.3667
    3140      15.5428      27.0431
    3141      15.4961      27.3996
    3142      15.5506      28.1014
    3143      15.6361      27.1173
    3144      15.6194      27.3004
    3145      15.6350      27.3265
    3146      15.5088      26.5448
    3147      15.5738      26.3135
    3148      15.5790      26.0909
    3149      15.5785      26.9384
    3150      15.5376      27.7221
    3151      15.5520      27.1791
    3152      15.4860      27.0867
    3153      15.5781      26.5173
    3154      15.6240      27.9192
    3155      15.5358      26.4289
    3156      15.5946      27.5015
    3157      15.5795      26.0736
    3158      15.5564      27.0990
    3159      15.6523      27.6688
    3160      15.5470      27.2000
    3161      15.5550      26.7283
    3162      15.5960      27.1694
    3163      15.5328      26.5075
    3164      15.5534      26.9041
    3165      15.5163      26.7339
    3166      15.5392      26.4524
    3167      15.5523      26.1733
    3168      15.5568      26.3536
    3169      15.6525      27.3942
    3170      15.5178      26.0790
    3171      15.5254      26.2705
    3172      15.5271      27.5896
    3173      15.5069      27.2941
    3174      15.5445      26.5378
    3175      15.5862      26.8987
    3176      15.6068      27.4305
    3177      15.5539      26.5227
    3178      15.6287      27.2491
    3179      15.4765      26.9371
    3180      15.5282      27.3265
    3181      15.4885      27.0486
    3182      15.5660      26.7746
    3183      15.5407      27.2326
    3184      15.4907      27.3810
    3185      15.5410      26.8607
    3186      15.5162      26.6678
    3187      15.5785      26.5546
    3188      15.5597      27.0781
    3189      15.5960      26.2400
    3190      15.5307      26.3241
    3191      15.5304      27.0008
    3192      15.5365      27.3336
    3193      15.5819      26.9938
    3194      15.5447      27.2079
    3195      15.5771      26.5907
    3196      15.5294      26.8286
    3197      15.5932      27.2080
    3198      15.5613      26.9129
    3199      15.5329      27.3864
    3200      15.5539      27.2235
    3201      15.5517      27.4569
    3202      15.6372      26.8668
    3203      15.6305      26.5458
    3204      15.5158      26.7207
    3205      15.5158      26.3978
    3206      15.5349      26.0584
    3207      15.5086      26.5844
    3208      15.5759      26.7698
    3209      15.5527      27.0034
    3210      15.4983      26.6465
    3211      15.6166      26.9082
    3212      15.6078      26.7069
    3213      15.6183      26.7282
    3214      15.6163      26.5374
    3215      15.4986      26.8605
    3216      15.5306      26.5553
    3217      15.5641      26.9244
    3218      15.5774      26.9871
    3219      15.5793      26.1911
    3220      15.6089      26.7443
    3221      15.6146      26.6703
    3222      15.5971      26.3656
    3223      15.5915      26.5647
    3224      15.5413      26.2959
    3225      15.5438      26.6721
    3226      15.5629      26.7361
    3227      15.5893      27.2188
    3228      15.6222      26.9709
    3229      15.6364      26.8646
    3230      15.5519      27.1081
    3231      15.5609      26.7845
    3232      15.5736      26.6799
    3233      15.6208      27.3161
    3234      15.5480      27.2128
    3235      15.5430      27.3876
    3236      15.5206      27.0005
    3237      15.5149      27.3688
    3238      15.4825      26.8210
    3239      15.5784      26.2496
    3240      15.5956      26.7929
    3241      15.6084      26.8783
    3242      15.5391      26.8752
    3243      15.4962      27.2253
    3244      15.5446      26.6648
    3245      15.5991      26.8258
    3246      15.5159      26.5537
    3247      15.5951      26.7991
    3248      15.5587      26.8337
    3249      15.6009      26.9021
    3250      15.5510      26.7515
    3251      15.5257      26.5818
    3252      15.5779      26.8034
    3253      15.5835      26.7093
    3254      15.5394      26.8172
    3255      15.5661      26.6619
    3256      15.5379      27.3420
    3257      15.5910      26.7704
    3258      15.5655      26.9947
    3259      15.5622      27.0860
    3260      15.5623      26.1484
    3261      15.5550      26.2936
    3262      15.5478      26.3675
    3263      15.5564      26.5248
    3264      15.5525      26.3702
    3265      15.5805      26.6457
    3266      15.6097      26.8377
    3267      15.6506      27.0236
    3268      15.6012      26.9113
    3269      15.5480      27.0431
    3270      15.5401      27.0967
    3271      15.6145      26.5835
    3272      15.6504      26.6971
    3273      15.5748      26.8388
    3274      15.5862      26.9547
    3275      15.6109      26.7736
    3276      15.6203      26.9794
    3277      15.5844      26.2242
    3278      15.5314      27.2470
    3279      15.5583      26.7834
    3280      15.6311      26.6043
    3281      15.4897      26.8507
    3282      15.5394      26.8647
    3283      15.5951      26.5631
    3284      15.5924      26.9247
    3285      15.5527      26.6149
    3286      15.5773      26.6899
    3287      15.6131      26.6531
    3288      15.6151      26.9949
    3289      15.6493      26.9522
    3290      15.5193      26.8822
    3291      15.5316      26.8388
    3292      15.5693      26.7306
    3293      15.6318      26.9718
    3294      15.5950      26.9208
    3295      15.6056      26.8008
    3296      15.6118      26.8246
    3297      15.5827      26.7338
    3298      15.5626      26.7820
    3299      15.6185      26.8834
    3300      15.6202      26.8407
    3301      15.6472      26.4797
    3302      15.6251      26.9153
    3303      15.5317      27.1295
    3304      15.6129      26.7730
    3305      15.6336      26.9427
    3306      15.4991      26.8522
    3307      15.5311      27.0135
    3308      15.5080      26.8059
    3309      15.5828      27.2029
    3310      15.5332      26.8326
    3311      15.5543      26.9507
    3312      15.5745      26.9121
    3313      15.6287      26.9830
    3314      15.5662      27.1667
    3315      15.6568      27.1405
    3316      15.5539      26.5785
    3317      15.5039      26.7465
    3318      15.5464      27.0827
    3319      15.5148      26.4954
    3320      15.5807      26.8232
    3321      15.6004      27.1418
    3322      15.5039      26.7744
    3323      15.5838      27.0605
    3324      15.5264      27.2444
    3325      15.6197      26.7385
    3326      15.5140      27.0707
    3327      15.6188      27.0967
    3328      15.5136      26.9532
    3329      15.5073      27.2900
    3330      15.5402      27.2435
    3331      15.5120      26.4118
    3332      15.6420      27.0855
    3333      15.5797      27.3997
    3334      15.6053      26.8384
    3335      15.5708      26.6332
    3336      15.5499      27.1419
    3337      15.6089      26.6817
    3338      15.5772      27.0154
    3339      15.6036      26.6269
    3340      15.5767      27.1859
    3341      15.6388      26.9918
    3342      15.6130      27.0470
    3343      15.6187      26.9125
    3344      15.5494      26.9383
    3345      15.6039      26.5246
    3346      15.5352      26.7310
    3347      15.5139      26.7427
    3348      15.5639      26.7575
    3349      15.5254      26.8048
    3350      15.6157      26.7303
    3351      15.5900      27.0280
    3352      15.6181      27.0597
    3353      15.5680      26.8408
    3354      15.5606      26.7534
    3355      15.5476      26.9817
    3356      15.6497      26.5284
    3357      15.5669      26.2188
    3358      15.6035      26.2472
    3359      15.5165      27.6835
    3360      15.5224      27.4788
    3361      15.5623      27.3238
    3362      15.5664      26.2876
    3363      15.5086      27.5360
    3364      15.5036      27.5152
    3365      15.5647      27.4121
    3366      15.6071      27.3474
    3367      15.5562      27.1390
    3368      15.5712      27.1522
    3369      15.5184      27.1658
    3370      15.5860      27.3745
    3371      15.5737      26.5410
    3372      15.5600      26.4448
    3373      15.5236      27.4180
    3374      15.5602      26.9865
    3375      15.5717      27.6368
    3376      15.5339      27.2224
    3377      15.4749      27.3840
    3378      15.5033      27.4372
    3379      15.6020      27.3527
    3380      15.5640      26.9709
    3381      15.5674      27.0898
    3382      15.5277      27.1357
    3383      15.5406      26.4291
    3384      15.5287      26.5565
    3385      15.5475      26.8234
    3386      15.5631      26.7616
    3387      15.5095      27.0141
    3388      15.4942      27.4812
    3389      15.6028      26.9732
    3390      15.5502      27.3819
    3391      15.5096      26.9028
    3392      15.5457      27.1112
    3393      15.5348      26.8316
    3394      15.5506      27.6754
    3395      15.5628      27.0059
    3396      15.6328      27.1854
    3397      15.5897      26.9542
    3398      15.6036      27.1802
    3399      15.6024      26.5783
    3400      15.6000      26.9560
    3401      15.5799      27.4418
    3402      15.6233      26.7620
    3403      15.5697      27.3298
    3404      15.5415      27.0046
    3405      15.6357      28.4848
    3406      15.6177      26.8895
    3407      15.5184      26.7738
    3408      15.4632      26.9892
    3409      15.5671      26.9803
    3410      15.5382      27.0614
    3411      15.4460      26.4441
    3412      15.4612      26.7281
    3413      15.4840      27.2823
    3414      15.5898      27.0648
    3415      15.5592      26.7927
    3416      15.5830      27.3053
    3417      15.5539      27.1235
    3418      15.5193      26.9059
    3419      15.5154      26.6070
    3420      15.5345      26.9718
    3421      15.6237      26.9623
    3422      15.5407      26.7972
    3423      15.5687      26.9319
    3424      15.5751      26.8691
    3425      15.5039      26.9670
    3426      15.5326      26.6969
    3427      15.5483      26.5993
    3428      15.5181      26.7378
    3429      15.6511      27.0085
    3430      15.5538      26.9774
    3431      15.4749      26.8999
    3432      15.5451      26.3894
    3433      15.6434      27.0384
    3434      15.6724      26.8857
    3435      15.5501      26.6841
    3436      15.5372      26.7817
    3437      15.5802      26.6110
    3438      15.6086      26.8040
    3439      15.5698      26.6796
    3440      15.5811      26.8995
    3441      15.5503      26.9053
    3442      15.4825      26.8029
    3443      15.4885      26.7002
    3444      15.6009      27.3317
    3445      15.6335      27.1383
    3446      15.5665      26.7918
    3447      15.5804      26.7612
    3448      15.5669      27.0980
    3449      15.5891      26.6306
    3450      15.5527      26.5714
    3451      15.5844      26.6605
    3452      15.4551      27.1493
    3453      15.5235      26.7686
    3454      15.4530      27.1322
    3455      15.4589      26.8896
    3456      15.4477      26.7242
    3457      15.5398      26.8919
    3458      15.4971      26.5271
    3459      15.5059      26.8981
    3460      15.5405      27.1718
    3461      15.5397      26.7184
    3462      15.5377      27.1403
    3463      15.5208      26.8483
    3464      15.5154      26.9798
    3465      15.5354      26.9207
    3466      15.5533      26.8525
    3467      15.6592      27.4404
    3468      15.5297      27.1023
    3469      15.5872      26.6592
    3470      15.5429      26.9837
    3471      15.5528      26.9109
    3472      15.5646      26.8195
    3473      15.5613      27.1255
    3474      15.6403      27.7171
    3475      15.5883      27.4768
    3476      15.5848      26.6929
    3477      15.5240      26.8749
    3478      15.5353      26.7755
    3479      15.5260      26.7685
    3480      15.5305      26.8553
    3481      15.5864      27.0735
    3482      15.5650      27.0454
    3483      15.6496      27.4488
    3484      15.6016      26.9474
    3485      15.5755      26.9621
    3486      15.5797      26.5969
    3487      15.5931      26.5677
    3488      15.5686      26.6071
    3489      15.5640      26.4803
    3490      15.5780      27.2632
    3491      15.6095      26.6753
    3492      15.5599      27.0401
    3493      15.5650      26.9398
    3494      15.5512      27.0534
    3495      15.6308      26.3545
    3496      15.5696      26.5644
    3497      15.5684      26.6343
    3498      15.5710      26.7234
    3499      15.5991      26.8785
    3500      15.5873      26.6303
    3501      15.6060      26.6580
    3502      15.6044      26.6798
    3503      15.5434      27.1859
    3504      15.5801      26.3165
    3505      15.5889      26.9070
    3506      15.5358      26.3894
    3507      15.5486      27.0934
    3508      15.5860      26.8253
    3509      15.5818      26.5414
    3510      15.6426      26.6142
    3511      15.5288      26.8144
    3512      15.6007      26.6738
    3513      15.6012      26.7473
    3514      15.5202      27.3129
    3515      15.5807      27.4020
    3516      15.5374      27.1064
    3517      15.5972      27.4317
    3518      15.6172      27.2844
    3519      15.6126      27.4480
    3520      15.6361      27.3833
    3521      15.5951      26.8019
    3522      15.6167      26.6208
    3523      15.5988      27.0350
    3524      15.6058      26.9121
    3525      15.5463      26.4229
    3526      15.5886      26.7008
    3527      15.5987      27.3879
    3528      15.6250      26.8419
    3529      15.5641      27.1031
    3530      15.5493      27.1637
    3531      15.6030      27.0500
    3532      15.6020      26.6347
    3533      15.5719      27.2771
    3534      15.6516      26.9190
    3535      15.5994      27.4279
    3536      15.6298      26.5903
    3537      15.6486      27.1212
    3538      15.5810      26.9539
    3539      15.6175      26.7125
    3540      15.5620      27.2058
    3541      15.6587      27.0341
    3542      15.6317      27.0707
    3543      15.6558      27.3846
    3544      15.6249      27.6146
    3545      15.6213      26.9988
    3546      15.5104      27.1278
    3547      15.6223      27.1718
    3548      15.5885      27.1048
    3549      15.5869      27.0723
    3550      15.6025      27.1425
    3551      15.6040      27.0404
    3552      15.5987      26.9729
    3553      15.5972      27.0609
    3554      15.5984      26.5242
    3555      15.5875      27.0335
    3556      15.5439      26.6068
    3557      15.4743      26.7525
    3558      15.6318      26.7876
    3559      15.5521      27.0173
    3560      15.6014      26.8170
    3561      15.5439      25.9147
    3562      15.5779      27.2362
    3563      15.5220      26.9656
    3564      15.5646      26.1976
    3565      15.6324      27.1547
    3566      15.5282      27.0608
    3567      15.5282      26.5790
    3568      15.5317      26.4210
    3569      15.6496      27.0023
    3570      15.5921      27.3143
    3571      15.5362      26.9254
    3572      15.5902      26.6885
    3573      15.6540      26.9983
    3574      15.6571      26.9910
    3575      15.5895      26.7279
    3576      15.4994      26.9692
    3577      15.5967      27.4212
    3578      15.6077      27.0001
    3579      15.6204      27.0917
    3580      15.5057      26.1039
    3581      15.5431      26.9160
    3582      15.5721      27.1705
    3583      15.6173      26.7592
    3584      15.6294      27.4038
    3585      15.6089      27.1833
    3586      15.6543      27.1077
    3587      15.6596      27.3678
    3588      15.5469      26.4839
    3589      15.5218      27.5391
    3590      15.5866      27.0419
    3591      15.6188      26.9819
    3592      15.5699      26.6209
    3593      15.6459      27.2044
    3594      15.5837      26.8680
    3595      15.6207      27.0726
    3596      15.6048      26.5708
    3597      15.5235      26.4412
    3598      15.5914      26.7446
    3599      15.6143      27.3437
    3600      15.6033      26.6611
    3601      15.5581      27.0993
    3602      15.5450      27.0887
    3603      15.5751      26.7475
    3604      15.5781      26.9099
    3605      15.5182      26.8571
    3606      15.5799      26.7348
    3607      15.5778      27.0532
    3608      15.5804      26.7206
    3609      15.5694      27.1154
    3610      15.6106      26.6967
    3611      15.5879      26.7515
    3612      15.5835      27.2287
    3613      15.5850      26.5838
    3614      15.5680      27.4725
    3615      15.6150      27.6035
    3616      15.6087      27.5627
    3617      15.5825      27.2681
    3618      15.5902      27.1647
    3619      15.6031      27.0254
    3620      15.5805      27.1677
    3621      15.6424      26.9993
    3622      15.6135      26.9799
    3623      15.6053      27.4663
    3624      15.6415      27.1143
    3625      15.5960      26.8459
    3626      15.6148      26.6208
    3627      15.6619      26.9518
    3628      15.6434      27.2812
    3629      15.5639      26.5199
    3630      15.5776      27.0033
    3631      15.6307      27.5196
    3632      15.6598      27.0757
    3633      15.6544      27.4616
    3634      15.6589      27.1188
    3635      15.7401      27.0594
    3636      15.7122      27.2937
    3637      15.6291      27.0783
    3638      15.5843      26.4765
    3639      15.6591      26.9063
    3640      15.6337      26.7014
    3641      15.6757      27.4769
    3642      15.6365      26.5788
    3643      15.6461      27.0886
    3644      15.6192      26.7840
    3645      15.5482      26.8379
    3646      15.6121      26.7058
    3647      15.6156      26.5516
    3648      15.5910      26.2589
    3649      15.5968      26.4215
    3650      15.5933      27.4201
    3651      15.5636      26.7152
    3652      15.5938      26.6363
    3653      15.5456      26.7559
    3654      15.5623      26.7141
    3655      15.5515      26.8514
    3656      15.5053      26.8792
    3657      15.5581      26.7180
    3658      15.5856      26.5798
    3659      15.6090      26.7909
    3660      15.5859      26.7157
    3661      15.5749      26.2804
    3662      15.5526      26.2470
    3663      15.5782      26.4325
    3664      15.5470      26.2510
    3665      15.6058      26.8125
    3666      15.5493      26.2300
    3667      15.5455      26.0822
    3668      15.5290      26.4973
    3669      15.6164      26.3618
    3670      15.6198      27.3924
    3671      15.5904      26.6305
    3672      15.5703      26.6749
    3673      15.6230      26.8246
    3674      15.5870      26.3433
    3675      15.5888      26.0653
    3676      15.6320      27.3376
    3677      15.6580      27.5506
    3678      15.6654      27.3393
    3679      15.6463      27.1164
    3680      15.6190      27.2011
    3681      15.5839      27.0853
    3682      15.6315      26.6160
    3683      15.5749      26.4875
    3684      15.5633      26.6860
    3685      15.6036      27.0158
    3686      15.6252      26.4312
    3687      15.5664      27.2187
    3688      15.5659      26.5774
    3689      15.6200      26.7033
    3690      15.6206      26.8250
    3691      15.5968      26.6338
    3692      15.5498      26.8741
    3693      15.6261      26.2897
    3694      15.5933      27.3398
    3695      15.5876      27.5070
    3696      15.6167      26.9431
    3697      15.6261      26.7916
    3698      15.5815      27.1439
    3699      15.5815      26.2777
    3700      15.5755      26.8655
    3701      15.5700      26.3033
    3702      15.5702      26.6160
    3703      15.5309      26.9982
    3704      15.6096      26.8711
    3705      15.5477      26.9063
    3706      15.5787      27.2678
    3707      15.5543      26.8438
    3708      15.5657      26.3117
    3709      15.5744      26.4410
    3710      15.6125      26.8465
    3711      15.5862      26.2968
    3712      15.5708      26.3948
    3713      15.5736      26.6881
    3714      15.5522      26.6383
    3715      15.5634      26.7304
    3716      15.5528      26.7164
    3717      15.5106      26.7695
    3718      15.5790      26.9024
    3719      15.5923      26.5924
    3720      15.5998      27.2396
    3721      15.6127      27.0664
    3722      15.5926      26.7788
    3723      15.5661      26.9928
    3724      15.5333      26.2646
    3725      15.5913      27.4630
    3726      15.5723      26.6442
    3727      15.6027      27.3187
    3728      15.5782      26.9339
    3729      15.6150      27.0383
    3730      15.5858      26.9470
    3731      15.5600      26.9413
    3732      15.6078      26.8759
    3733      15.5908      26.4907
    3734      15.6105      26.4743
    3735      15.5650      26.3687
    3736      15.6354      26.9099
    3737      15.6044      27.2096
    3738      15.6549      26.6271
    3739      15.6187      26.9227
    3740      15.6186      26.6151
    3741      15.7070      26.8520
    3742      15.6723      26.9125
    3743      15.6264      27.0301
    3744      15.5935      26.5792
    3745      15.6168      27.0007
    3746      15.5387      26.5883
    3747      15.6214      27.2626
    3748      15.6525      26.9454
    3749      15.6353      26.9524
    3750      15.6784      27.6856
    3751      15.6006      26.8565
    3752      15.6932      27.0044
    3753      15.6135      26.7368
    3754      15.6061      27.0776
    3755      15.6100      26.8437
    3756      15.6203      26.9159
    3757      15.6406      27.0003
    3758      15.5858      26.7832
    3759      15.5931      26.7267
    3760      15.6536      26.8323
    3761      15.5897      26.5759
    3762      15.5390      26.7290
    3763      15.5336      26.8170
    3764      15.5880      26.5928
    3765      15.6358      26.8340
    3766      15.5866      26.7894
    3767      15.6375      26.9090
    3768      15.5971      26.8030
    3769      15.6195      26.6120
    3770      15.6193      26.6875
    3771      15.5578      26.6723
    3772      15.5890      26.3433
    3773      15.6050      26.3058
    3774      15.5687      26.7722
    3775      15.6036      26.6440
    3776      15.5698      26.6757
    3777      15.5319      26.5591
    3778      15.5207      26.3668
    3779      15.6266      27.9557
    3780      15.5626      26.7859
    3781      15.5265      26.9119
    3782      15.5679      26.7545
    3783      15.6217      28.1842
    3784      15.5909      26.7546
    3785      15.5956      26.7781
    3786      15.5859      26.7949
    3787      15.5534      26.7591
    3788      15.5855      26.3158
    3789      15.5799      26.7156
    3790      15.5970      26.4117
    3791      15.6131      26.5331
    3792      15.4826      26.7438
    3793      15.5723      26.6165
    3794      15.5288      27.0865
    3795      15.5369      26.4221
    3796      15.5520      26.7601
    3797      15.5809      26.7528
    3798      15.6222      26.9031
    3799      15.6826      26.7684
    3800      15.6903      26.9830
    3801      15.5868      26.8075
    3802      15.5736      26.7868
    3803      15.6097      26.6627
    3804      15.6324      27.1065
    3805      15.5515      26.5960
    3806      15.5683      26.7427
    3807      15.6378      27.2595
    3808      15.5381      27.2199
    3809      15.5610      26.5663
    3810      15.5969      26.7525
    3811      15.5677      26.8806
    3812      15.5586      26.8226
    3813      15.5977      26.9871
    3814      15.5642      26.6368
    3815      15.6085      26.7408
    3816      15.5654      26.7528
    3817      15.5784      26.4779
    3818      15.5487      26.8016
    3819      15.5968      26.8575
    3820      15.5860      26.7569
    3821      15.6273      26.6231
    3822      15.6029      26.6851
    3823      15.5586      26.4231
    3824      15.5803      26.7454
    3825      15.5709      27.4730
    3826      15.6108      27.2695
    3827      15.5489      27.3277
    3828      15.6266      26.4644
    3829      15.5846      27.0611
    3830      15.5705      26.6130
    3831      15.5617      26.8321
    3832      15.5865      26.8218
    3833      15.6247      26.9102
    3834      15.6434      26.7406
    3835      15.5967      26.6990
    3836      15.5989      27.2592
    3837      15.7027      27.2761
    3838      15.6686      27.6979
    3839      15.6490      27.5266
    3840      15.6248      27.0605
    3841      15.6731      27.1448
    3842      15.6520      27.3843
    3843      15.6724      27.0566
    3844      15.6969      27.5661
    3845      15.6763      26.9819
    3846      15.7122      27.8122
    3847      15.7096      27.1933
    3848      15.6645      27.4502
    3849      15.6444      27.0789
    3850      15.6269      26.7685
    3851      15.6171      26.9317
    3852      15.6498      27.4255
    3853      15.6207      27.2887
    3854      15.6630      27.0585
    3855      15.6442      27.4303
    3856      15.5806      27.1752
    3857      15.6501      27.1982
    3858      15.6305      27.2225
    3859      15.6785      27.2836
    3860      15.5571      26.9296
    3861      15.5388      26.9050
    3862      15.6522      26.9807
    3863      15.4898      26.3824
    3864      15.6103      27.4108
    3865      15.5329      26.7812
    3866      15.5255      26.7216
    3867      15.5352      26.6891
    3868      15.5345      26.6509
    3869      15.4982      26.4290
    3870      15.5571      26.8825
    3871      15.4582      26.8124
    3872      15.5453      26.7126
    3873      15.5335      26.7512
    3874      15.4526      26.3540
    3875      15.5194      26.8728
    3876      15.5531      26.6654
    3877      15.5737      27.4629
    3878      15.5116      26.4342
    3879      15.5567      26.6009
    3880      15.5227      26.9037
    3881      15.4942      26.6119
    3882      15.4625      26.5524
    3883      15.4293      26.3236
    3884      15.5204      26.9162
    3885      15.5106      26.9979
    3886      15.4741      26.8956
    3887      15.4759      26.7807
    3888      15.5005      26.7508
    3889      15.5273      26.7839
    3890      15.6050      26.5653
    3891      15.4477      26.9164
    3892      15.4378      26.5061
    3893      15.6074      26.9170
    3894      15.6166      27.0210
    3895      15.4687      27.0065
    3896      15.4275      26.7360
    3897      15.4705      26.8017
    3898      15.5064      26.6517
    3899      15.6407      27.5386
    3900      15.4928      26.6068
    3901      15.5930      27.1012
    3902      15.6243      26.8471
    3903      15.6633      27.2795
    3904      15.6719      27.1062
    3905      15.6117      27.1270
    3906      15.6006      27.2854
    3907      15.5355      26.9346
    3908      15.5704      26.4393
    3909      15.6176      26.6589
    3910      15.6349      26.9369
    3911      15.6069      26.8421
    3912      15.6396      26.4436
    3913      15.6354      27.1264
    3914      15.5322      26.8416
    3915      15.5536      26.8318
    3916      15.5293      26.7795
    3917      15.6104      26.9419
    3918      15.6515      27.4606
    3919      15.6284      27.0745
    3920      15.4821      26.6609
    3921      15.4937      26.5848
    3922      15.5446      26.5467
    3923      15.5804      26.6595
    3924      15.6334      27.0719
    3925      15.5534      26.6225
    3926      15.5972      26.7978
    3927      15.6218      26.4157
    3928      15.5587      26.7322
    3929      15.5987      26.9987
    3930      15.5786      26.7843
    3931      15.5593      26.7814
    3932      15.4803      27.1321
    3933      15.5034      26.6344
    3934      15.5023      26.7321
    3935      15.4836      26.9407
    3936      15.6357      27.0910
    3937      15.5300      26.7242
    3938      15.6275      26.9200
    3939      15.6017      26.7817
    3940      15.6184      26.6556
    3941      15.5561      26.4558
    3942      15.6847      26.8596
    3943      15.7097      27.0985
    3944      15.6920      27.2731
    3945      15.6947      27.1501
    3946      15.6683      27.2641
    3947      15.6992      27.4527
    3948      15.6657      27.0994
    3949      15.6095      27.0369
    3950      15.6726      27.3232
    3951      15.6802      26.9748
    3952      15.7038      26.7590
    3953      15.5556      26.4386
    3954      15.6379      26.4879
    3955      15.5154      26.5784
    3956      15.6200      26.7664
    3957      15.6579      26.7128
    3958      15.6533      26.0634
    3959      15.6590      26.0920
    3960      15.6431      26.3137
    3961      15.6887      26.3228
    3962      15.6711      26.3461
    3963      15.6621      26.0235
    3964      15.6216      26.4121
    3965      15.5858      26.4272
    3966      15.6515      25.7629
    3967      15.6794      26.4051
    3968      15.6263      25.8436
    3969      15.6555      25.8436
    3970      15.6763      26.2933
    3971      15.6389      26.3269
    3972      15.5936      26.1717
    3973      15.5617      26.8795
    3974      15.5788      26.4264
    3975      15.5978      27.0100
    3976      15.6799      26.2412
    3977      15.6907      26.1581
    3978      15.6678      26.3786
    3979      15.5857      27.0202
    3980      15.6819      26.8389
    3981      15.6171      26.5400
    3982      15.6230      26.1111
    3983      15.6602      26.4345
    3984      15.6522      26.3186
    3985      15.6468      26.6018
    3986      15.6513      26.5147
    3987      15.6229      26.5267
    3988      15.6712      26.0716
    3989      15.6270      26.8739
    3990      15.6819      26.4681
    3991      15.5583      26.8916
    3992      15.6054      26.6902
    3993      15.6251      26.2074
    3994      15.7110      26.4080
    3995      15.6884      26.2881
    3996      15.5340      27.2635
    3997      15.7305      26.2203
    3998      15.6137      25.8965
    3999      15.6339      25.9009
    4000      15.6302      26.0195
    4001      15.5843      26.0661
    4002      15.5352      27.1809
    4003      15.6342      26.2602
    4004      15.5202      27.2003
    4005      15.5455      26.9859
    4006      15.5455      26.9402
    4007      15.4994      27.0718
    4008      15.6554      25.9785
    4009      15.6038      26.0713
    4010      15.6334      26.3330
    4011      15.6195      26.1604
    4012      15.6503      26.5172
    4013      15.6374      26.5223
    4014      15.7404      27.4000
    4015      15.5974      26.3276
    4016      15.5525      27.0525
    4017      15.6907      26.2591
    4018      15.6176      26.2955
    4019      15.6558      26.4947
    4020      15.5915      26.4619
    4021      15.5778      27.0411
    4022      15.6861      26.4916
    4023      15.7151      26.6130
    4024      15.6388      26.1084
    4025      15.6172      26.3446
    4026      15.5699      26.0521
    4027      15.5671      26.4041
    4028      15.6114      26.0807
    4029      15.5633      27.2875
    4030      15.5973      26.2349
    4031      15.6250      26.4987
    4032      15.5984      26.0857
    4033      15.6015      26.1808
    4034      15.6345      26.3559
    4035      15.6264      26.5534
    4036      15.6627      26.2954
    4037      15.6481      26.2683
    4038      15.6174      25.9025
