#Frame          test4   test4[Max]
    1012      15.3691      26.2680
    1013      15.4018      26.3959
    1014      15.3869      26.3871
    1015      15.3386      26.4423
    1016      15.4682      27.1697
    1017      15.4788      27.1618
    1018      15.4280      26.8162
    1019      15.4387      26.4327
    1020      15.4474      26.6556
    1021      15.4326      26.9101
    1022      15.4233      27.0504
    1023      15.4162      26.9413
    1024      15.4103      26.2378
    1025      15.3891      26.2965
    1026      15.4548      26.8689
    1027      15.4301      26.2083
    1028      15.4624      27.2335
    1029      15.4211      26.2580
    1030      15.4182      26.4024
    1031      15.3985      26.2165
    1032      15.4344      26.4284
    1033      15.5045      27.2314
    1034      15.4662      26.6230
    1035      15.4409      26.2093
    1036      15.4206      26.4472
    1037      15.3540      26.3166
    1038      15.4875      26.6325
    1039      15.4359      26.8632
    1040      15.4884      26.4398
    1041      15.4910      26.6519
    1042      15.5127      26.8803
    1043      15.4775      27.3556
    1044      15.3683      26.1287
    1045      15.3902      26.1667
    1046      15.3785      26.2892
    1047      15.4634      26.9879
    1048      15.4904      26.3649
    1049      15.4743      27.1546
    1050      15.4639      27.0145
    1051      15.4480      26.2440
    1052      15.4218      26.6820
    1053      15.4311      26.3208
    1054      15.4234      26.4289
    1055      15.4201      26.6110
    1056      15.4534      26.5492
    1057      15.4489      26.2674
    1058      15.4945      26.6378
    1059      15.4144      26.3525
    1060      15.4378      26.5623
    1061      15.4911      26.8030
    1062      15.4470      26.1247
    1063      15.4199      25.9425
    1064      15.4308      26.2185
    1065      15.3778      26.1988
